Source,Target,Type,timestamp
dwh9x8q,dwh67zg,direct,1522367306.0
dwhava1,dwh9x8q,direct,1522368115.0
dwhc0u6,dwh67zg,direct,1522369115.0
dwhc3mu,dwhc0u6,direct,1522369181.0
dwhcg4c,dwhc3mu,direct,1522369481.0
dwhcrij,dwhcg4c,direct,1522369752.0
dwhdt9s,dwhcrij,direct,1522370646.0
dwhzz35,dwhdt9s,direct,1522390433.0
dwhci8i,dwhc3mu,direct,1522369531.0
dwhcmtb,dwhci8i,direct,1522369640.0
dwhd7r6,dwhcmtb,direct,1522370137.0
dwi7j7w,dwhc3mu,direct,1522398249.0
dwhly6l,881653,direct,1522377640.0
dwhuag8,881653,direct,1522385031.0
dwhe308,881653,direct,1522370872.0
dwhertt,881653,direct,1522371454.0
dwhiprb,881653,direct,1522374827.0
dwhjyfu,881653,direct,1522375908.0
dwhkzuh,881653,direct,1522376808.0
dwhpjvo,881653,direct,1522380824.0
dwhq8fz,881653,direct,1522381439.0
dwhu6zt,881653,direct,1522384945.0
dwhv3m3,881653,direct,1522385745.0
dwi4z0v,881653,direct,1522395548.0
dwi5vxm,881653,direct,1522396508.0
dwi7lnv,881653,direct,1522398322.0
dwi8zha,881653,direct,1522399752.0
dwiew0c,881653,direct,1522406095.0
dwimma0,881653,direct,1522415809.0
dwisyic,881653,direct,1522428970.0
dwjvqak,881653,direct,1522475732.0
dwh6aq7,881653,direct,1522364106.0
dwhflql,881653,direct,1522372159.0
dwi63h6,dwhflql,direct,1522396736.0
dwiky30,dwi63h6,direct,1522413354.0
dwin1ot,dwiky30,direct,1522416511.0
dwiovli,dwin1ot,direct,1522419782.0
dwhg2nw,881653,direct,1522372562.0
dwhzjjh,881653,direct,1522390003.0
dwia37k,881653,direct,1522400929.0
dwis9xc,881653,direct,1522427292.0
dwkiysd,88gwgv,direct,1522506924.0
dwkj40r,dwkiysd,direct,1522507233.0
dwkkmkg,88gwgv,direct,1522510603.0
dwkkqs1,dwkkmkg,direct,1522510881.0
dwko056,88gwgv,direct,1522519334.0
dwko6jc,88gwgv,direct,1522519814.0
dwkcasj,88fry2,direct,1522496115.0
dwkcdrm,dwkcasj,direct,1522496219.0
dwkd3ls,dwkcasj,direct,1522497180.0
dwku35b,dwkd3ls,direct,1522531787.0
dwkbxy6,88fry2,direct,1522495641.0
dwkgosv,dwkbxy6,direct,1522502509.0
dwknn75,dwkbxy6,direct,1522518393.0
dwkchlu,88fry2,direct,1522496358.0
dwk9kxn,88fry2,direct,1522492576.0
dwkbf5j,88fry2,direct,1522494964.0
dwkfvh0,88fry2,direct,1522501183.0
dwkm24h,88fry2,direct,1522514127.0
dwknkan,88fry2,direct,1522518172.0
dwkr7gk,88fry2,direct,1522526974.0
dwl16h6,88fry2,direct,1522540776.0
dwkcg3u,88fry2,direct,1522496303.0
dwkajzt,88fry2,direct,1522493830.0
dwkf8vz,88fry2,direct,1522500204.0
dwkd4mj,88fry2,direct,1522497219.0
dwkdcmo,dwkd4mj,direct,1522497519.0
dwkdque,dwkdcmo,direct,1522498065.0
dwkdwb3,dwkdque,direct,1522498276.0
dwkd5ck,dwkd4mj,direct,1522497246.0
dwkdbc6,dwkd5ck,direct,1522497471.0
dwkdd6d,dwkdbc6,direct,1522497540.0
dwkdeqy,dwkdbc6,direct,1522497597.0
dwkdp8e,dwkdeqy,direct,1522498003.0
dwkmus2,dwkdp8e,direct,1522516222.0
dwkpt2o,88996s,direct,1522523983.0
dwknz6e,88996s,direct,1522519263.0
dwkoc3s,dwknz6e,direct,1522520225.0
dwklvb5,88996s,direct,1522513651.0
dwknz7y,dwklvb5,direct,1522519267.0
dwklsat,88996s,direct,1522513448.0
dwkm7xp,dwklsat,direct,1522514554.0
dwknw9c,dwkm7xp,direct,1522519059.0
dwkna5v,dwkm7xp,direct,1522517395.0
dwkoohz,dwkna5v,direct,1522521149.0
dwkozj7,dwkoohz,direct,1522521946.0
dwksldw,dwkozj7,direct,1522529464.0
dwkt34z,dwksldw,direct,1522530270.0
dwktb6h,dwkt34z,direct,1522530625.0
dwkta7z,dwkt34z,direct,1522530583.0
dwkmu51,dwkm7xp,direct,1522516176.0
dwkmwvw,dwkmu51,direct,1522516378.0
dwkn6ts,dwkmwvw,direct,1522517138.0
dwkldzd,88996s,direct,1522512451.0
dwkmml8,dwkldzd,direct,1522515617.0
dwkkzwb,88996s,direct,1522511496.0
dwkkoek,88996s,direct,1522510725.0
dwkjau6,88996s,direct,1522507638.0
dwkkk4q,dwkjau6,direct,1522510446.0
dwkkkl2,dwkkk4q,direct,1522510475.0
dwkiwqx,88996s,direct,1522506805.0
dwkis96,88996s,direct,1522506536.0
dwkiua7,dwkis96,direct,1522506656.0
dwkiy53,dwkiua7,direct,1522506885.0
dwkizu2,dwkiy53,direct,1522506986.0
dwkhsap,88996s,direct,1522504513.0
dwknv8l,dwkhsap,direct,1522518984.0
dwkllea,dwkhsap,direct,1522512964.0
dwki3t6,dwkhsap,direct,1522505145.0
dwkijo5,dwki3t6,direct,1522506041.0
dwkkvfh,dwkijo5,direct,1522511195.0
dwkiznn,dwkijo5,direct,1522506976.0
dwkjcyr,dwkiznn,direct,1522507761.0
dwkji19,dwkjcyr,direct,1522508067.0
dwkiu5x,dwkijo5,direct,1522506647.0
dwkh7yr,88996s,direct,1522503449.0
dwkhjzf,dwkh7yr,direct,1522504073.0
dwkkccc,dwkhjzf,direct,1522509939.0
dwkkgrh,dwkkccc,direct,1522510226.0
dwkg720,88996s,direct,1522501697.0
dwkh5rv,dwkg720,direct,1522503338.0
dwkee5r,88996s,direct,1522498973.0
dwkli1b,dwkee5r,direct,1522512733.0
dwkf3ry,dwkee5r,direct,1522499992.0
dwkepl7,dwkee5r,direct,1522499421.0
dwkeuyg,dwkepl7,direct,1522499636.0
dwkdm10,88996s,direct,1522497878.0
dwkfeat,dwkdm10,direct,1522500432.0
dwkirte,dwkfeat,direct,1522506509.0
dwkiypl,dwkirte,direct,1522506920.0
dwkj286,dwkiypl,direct,1522507125.0
dwkjdhk,dwkj286,direct,1522507791.0
dwkjjxm,dwkjdhk,direct,1522508181.0
dwkkdoc,dwkjjxm,direct,1522510027.0
dwkm75p,dwkkdoc,direct,1522514495.0
dwkn9pn,dwkm75p,direct,1522517360.0
dwki5j5,dwkfeat,direct,1522505242.0
dwkio84,dwki5j5,direct,1522506302.0
dwkipi3,dwkio84,direct,1522506376.0
dwkirnv,dwkipi3,direct,1522506500.0
dwkk1j8,dwkirnv,direct,1522509261.0
dwkifjy,dwki5j5,direct,1522505807.0
dwkiuds,dwkifjy,direct,1522506662.0
dwkpyg0,dwkiuds,direct,1522524335.0
dwkix3u,dwkiuds,direct,1522506826.0
dwkj11d,dwkix3u,direct,1522507057.0
dwkjbn1,dwkj11d,direct,1522507686.0
dwkjkdp,dwkjbn1,direct,1522508211.0
dwkjqw3,dwkjkdp,direct,1522508608.0
_,dwkjqw3,direct,
dwkimed,dwkifjy,direct,1522506198.0
dwkioy9,dwkimed,direct,1522506345.0
dwkisif,dwkioy9,direct,1522506553.0
dwkd5jf,88996s,direct,1522497254.0
dwkdwwi,dwkd5jf,direct,1522498298.0
dwkctw7,88996s,direct,1522496811.0
dwkcphy,88996s,direct,1522496646.0
dwkf40h,dwkcphy,direct,1522500002.0
dwkerhb,dwkcphy,direct,1522499495.0
dwkb1yr,88996s,direct,1522494483.0
dwkcka4,dwkb1yr,direct,1522496454.0
dwkcyvy,dwkcka4,direct,1522497000.0
dwkkws9,dwkcyvy,direct,1522511284.0
dwkwbhj,dwkkws9,direct,1522534902.0
dwkb5fe,dwkb1yr,direct,1522494607.0
dwkau0i,88996s,direct,1522494191.0
dwkhc20,dwkau0i,direct,1522503660.0
dwkf1xu,dwkau0i,direct,1522499912.0
dwkcap8,dwkau0i,direct,1522496112.0
dwkdvg3,dwkcap8,direct,1522498242.0
dwkat2v,88996s,direct,1522494156.0
dwkch5w,dwkat2v,direct,1522496341.0
dwkf60x,dwkch5w,direct,1522500084.0
dwkl9a7,dwkf60x,direct,1522512131.0
dwkn0bz,dwkl9a7,direct,1522516641.0
dwkacjr,88996s,direct,1522493562.0
dwkakpw,dwkacjr,direct,1522493856.0
dwk9xo2,88996s,direct,1522493031.0
dwk9b97,88996s,direct,1522492232.0
dwkfnsp,dwk9b97,direct,1522500847.0
dwk9vpj,dwk9b97,direct,1522492963.0
dwkapnl,dwk9vpj,direct,1522494032.0
dwkaqin,dwkapnl,direct,1522494062.0
dwkax3y,dwkaqin,direct,1522494308.0
dwkc3wn,dwkax3y,direct,1522495860.0
dwkfia9,dwkc3wn,direct,1522500609.0
dwkf7p7,dwkc3wn,direct,1522500153.0
dwk8evm,88996s,direct,1522491094.0
dwk7mth,88996s,direct,1522490108.0
dwk7lpl,88996s,direct,1522490070.0
dwkhud8,dwk7lpl,direct,1522504626.0
dwk9qj5,dwk7lpl,direct,1522492780.0
dwk72pu,88996s,direct,1522489410.0
dwk9tk6,dwk72pu,direct,1522492888.0
dwkf992,dwk9tk6,direct,1522500218.0
dwk6chd,88996s,direct,1522488503.0
dwkdk3d,dwk6chd,direct,1522497801.0
dwk9v0q,dwk6chd,direct,1522492939.0
dwk6btg,88996s,direct,1522488481.0
dwk849t,dwk6btg,direct,1522490718.0
dwk6xj8,dwk6btg,direct,1522489230.0
dwk5r2s,88996s,direct,1522487773.0
dwk6hee,dwk5r2s,direct,1522488673.0
dwk6l3n,dwk6hee,direct,1522488798.0
dwk77lo,dwk6l3n,direct,1522489581.0
dwkfbx1,dwk77lo,direct,1522500331.0
dwkc88t,dwk77lo,direct,1522496020.0
dwka6g7,dwk77lo,direct,1522493340.0
dwk9z0x,dwk77lo,direct,1522493079.0
dwk97qr,dwk77lo,direct,1522492104.0
dwk9kq2,dwk97qr,direct,1522492568.0
dwk9rbw,dwk9kq2,direct,1522492809.0
dwk9t40,dwk9rbw,direct,1522492872.0
dwki7p5,dwk9t40,direct,1522505362.0
dwk9g5k,dwk97qr,direct,1522492406.0
dwka9af,dwk9g5k,direct,1522493445.0
dwk9pmo,dwk9g5k,direct,1522492747.0
dwka4p0,dwk9pmo,direct,1522493278.0
dwkai8t,dwka4p0,direct,1522493765.0
dwkanq8,dwkai8t,direct,1522493961.0
dwkag09,dwka4p0,direct,1522493686.0
dwkarpe,dwkag09,direct,1522494107.0
_,dwkarpe,direct,
dwka9ud,dwka4p0,direct,1522493465.0
dwk8o6g,dwk77lo,direct,1522491423.0
dwk8ym9,dwk8o6g,direct,1522491779.0
dwk962y,dwk8ym9,direct,1522492044.0
dwk7hwq,dwk77lo,direct,1522489938.0
dwk81m0,dwk7hwq,direct,1522490622.0
dwk89dr,dwk81m0,direct,1522490899.0
dwka5uc,dwk89dr,direct,1522493319.0
dwk5gjj,88996s,direct,1522487410.0
dwk4zay,88996s,direct,1522486804.0
dwk655k,dwk4zay,direct,1522488255.0
dwk5st2,dwk4zay,direct,1522487832.0
dwk5fon,dwk4zay,direct,1522487380.0
dwk4lx9,88996s,direct,1522486347.0
dwkc0yo,dwk4lx9,direct,1522495753.0
dwk748m,dwk4lx9,direct,1522489464.0
dwk6af6,dwk4lx9,direct,1522488432.0
dwk6okm,dwk6af6,direct,1522488919.0
dwk5vss,dwk4lx9,direct,1522487938.0
dwk5021,dwk4lx9,direct,1522486829.0
dwk5xik,dwk5021,direct,1522487996.0
dwk4hos,88996s,direct,1522486205.0
dwk4jhq,dwk4hos,direct,1522486264.0
dwk4o6d,dwk4jhq,direct,1522486424.0
dwklvpa,dwk4o6d,direct,1522513678.0
dwk4g4r,88996s,direct,1522486151.0
dwk619r,dwk4g4r,direct,1522488119.0
dwk4g0e,88996s,direct,1522486148.0
dwk4fwp,88996s,direct,1522486144.0
dwk4icu,dwk4fwp,direct,1522486226.0
dwk4jcu,dwk4icu,direct,1522486260.0
dwk5jrr,dwk4jcu,direct,1522487521.0
dwk49s3,88996s,direct,1522485932.0
dwkavl1,dwk49s3,direct,1522494249.0
dwkonm3,dwkavl1,direct,1522521082.0
dwk92nx,dwk49s3,direct,1522491922.0
dwkorw9,dwk92nx,direct,1522521395.0
dwk4g6f,dwk49s3,direct,1522486153.0
dwk8hlq,dwk4g6f,direct,1522491191.0
dwk5oc7,dwk4g6f,direct,1522487680.0
dwk4hcx,dwk4g6f,direct,
dwj9lvl,88996s,direct,
dwjqgra,88d7am,direct,1522470096.0
dwjywcf,dwjqgra,direct,1522479414.0
dwjpege,88d7am,direct,1522469022.0
dwk2vdq,88d7am,direct,1522484217.0
dwjz7av,88d7am,direct,1522479774.0
dwk7wzn,88d7am,direct,1522490462.0
dwjta3f,88d7am,direct,1522473037.0
dwjwliw,dwjta3f,direct,1522476726.0
dwk0k0z,88e5ff,direct,1522481395.0
dwjwfkj,88e5ff,direct,1522476534.0
dwjxe35,88e5ff,direct,1522477647.0
dwl3jl3,dwjxe35,direct,1522543440.0
dwjz14i,dwjxe35,direct,1522479571.0
dwk8big,dwjz14i,direct,1522490975.0
dwki0sk,88e5ff,direct,1522504980.0
dwjx0cx,88e5ff,direct,1522477205.0
dwkgnks,88gm74,direct,1522502451.0
dwkgr02,88gm74,direct,1522502617.0
dwkkz5a,88gm74,direct,1522511446.0
dwkl0yr,dwkkz5a,direct,1522511569.0
dwklo5y,dwkl0yr,direct,1522513155.0
dwkloi5,88gm74,direct,1522513180.0
dwkgwm8,88gm74,direct,1522502886.0
dwkio0z,88gm74,direct,1522506291.0
dwkjcd2,dwkio0z,direct,1522507725.0
dwklphu,88gm74,direct,1522513248.0
dwhyjb7,884owh,direct,1522389005.0
dwivjut,dwhyjb7,direct,1522435390.0
dwiynfq,dwivjut,direct,1522441372.0
dwizes2,dwiynfq,direct,1522442530.0
dwia3g9,dwhyjb7,direct,1522400937.0
dwia7k0,dwia3g9,direct,1522401059.0
dwibabn,dwia7k0,direct,1522402205.0
dwioqsw,dwibabn,direct,1522419527.0
dwix0zu,dwioqsw,direct,1522438511.0
dwiq6mx,dwibabn,direct,1522422467.0
dwiuz3x,dwhyjb7,direct,1522434030.0
dwhz3wr,884owh,direct,1522389570.0
dwi6d47,dwhz3wr,direct,1522397021.0
dwifyhs,dwhz3wr,direct,1522407281.0
dwig6vf,dwifyhs,direct,1522407550.0
dwii1fo,dwig6vf,direct,1522409725.0
dwio53t,dwii1fo,direct,1522418403.0
dwjt7wa,dwifyhs,direct,1522472970.0
dwl4i2w,dwjt7wa,direct,1522544490.0
dwipean,dwifyhs,direct,1522420820.0
dwiq1e5,dwipean,direct,1522422163.0
dwiqvis,dwiq1e5,direct,1522423982.0
dwiqyen,dwiqvis,direct,1522424164.0
dwiu2th,dwiqyen,direct,
dwj5vrq,dwipean,direct,
dwi6u0c,dwhz3wr,direct,1522397509.0
dwig3gf,dwi6u0c,direct,1522407439.0
dwigx0q,dwig3gf,direct,1522408397.0
dwit21c,dwigx0q,direct,1522429217.0
dwimk7f,dwig3gf,direct,
dwic9y2,dwi6u0c,direct,1522403246.0
dwif7kt,dwic9y2,direct,1522406451.0
dwig4kw,dwif7kt,direct,1522407475.0
dwiyycw,dwif7kt,direct,1522441846.0
dwl4nqc,dwiyycw,direct,1522544660.0
dwig959,dwic9y2,direct,1522407625.0
dwixhw2,dwig959,direct,1522439405.0
dwionoe,dwig959,direct,1522419362.0
dwj2whh,dwig959,direct,1522447041.0
dwifa8w,dwhz3wr,direct,1522406532.0
dwhzqgb,dwhz3wr,direct,1522390195.0
dwivpn0,dwhz3wr,direct,1522435749.0
dwiyqaa,dwhz3wr,direct,1522441495.0
dwj6n1l,dwiyqaa,direct,1522450968.0
dwl50d4,dwiyqaa,direct,1522545054.0
dwiku3r,dwhz3wr,direct,1522413206.0
dwinhuj,dwiku3r,direct,1522417272.0
dwjpvzz,dwinhuj,direct,1522469511.0
dwiuo2b,dwiku3r,direct,1522433271.0
dwjpv0r,dwiuo2b,direct,1522469486.0
dwjsct4,dwjpv0r,direct,1522472053.0
dwk89kt,dwjsct4,direct,1522490907.0
dwkea9a,dwk89kt,direct,1522498817.0
dwkif42,dwkea9a,direct,1522505783.0
dwl0t1p,dwkif42,direct,1522540357.0
dwl5axi,dwl0t1p,direct,1522545379.0
_,dwl5axi,direct,
dwjmm47,dwiku3r,direct,1522466221.0
dwjq2h0,dwjmm47,direct,1522469692.0
dwixr3l,dwhz3wr,direct,1522439867.0
dwjbq2n,dwhz3wr,direct,1522455814.0
dwhzb2p,dwhz3wr,direct,1522389766.0
dwhzyt0,dwhzb2p,direct,1522390425.0
dwi04nd,dwhzyt0,direct,1522390584.0
dwifebi,dwi04nd,direct,1522406659.0
dwi14v1,dwi04nd,direct,1522391579.0
dwib1vu,dwhzyt0,direct,1522401950.0
dwifcat,dwhzyt0,direct,1522406596.0
dwijgaf,dwifcat,direct,1522411420.0
dwj3nzp,dwijgaf,direct,1522447894.0
dwikp9q,dwijgaf,direct,1522413024.0
dwiu7ju,dwikp9q,direct,1522432117.0
dwjb224,dwiu7ju,direct,1522455190.0
dwisvsg,dwikp9q,direct,1522428781.0
dwjb1ac,dwisvsg,direct,1522455170.0
dwjfww4,dwjb1ac,direct,1522459750.0
dwjjoiv,dwjfww4,direct,1522463327.0
_,dwjjoiv,direct,
dwiotc2,dwifcat,direct,1522419663.0
dwjaz4k,dwiotc2,direct,1522455112.0
dwjgoek,dwjaz4k,direct,1522460473.0
dwjjli8,dwjgoek,direct,1522463248.0
dwi8wqe,dwhzb2p,direct,1522399671.0
dwicu5q,dwi8wqe,direct,1522403839.0
dwie40t,dwi8wqe,direct,1522405237.0
dwiean1,dwie40t,direct,1522405438.0
dwiebbo,dwiean1,direct,1522405460.0
dwief0y,dwiebbo,direct,1522405576.0
dwig6ao,dwief0y,direct,1522407532.0
dwihhrl,dwig6ao,direct,1522409073.0
dwihi60,dwihhrl,direct,1522409085.0
dwiephx,dwief0y,direct,1522405901.0
dwiesli,dwiephx,direct,
dwiq7zj,dwiebbo,direct,1522422542.0
dwhzt7c,dwhzb2p,direct,1522390270.0
dwinwf7,dwhzt7c,direct,1522417979.0
dwinyon,dwinwf7,direct,1522418090.0
dwiudht,dwinwf7,direct,1522432527.0
dwizgg0,dwiudht,direct,1522442601.0
dwi7k64,dwhzb2p,direct,1522398279.0
dwiu6aw,dwhz3wr,direct,
dwicxly,884owh,direct,1522403942.0
dwitnr2,dwicxly,direct,1522430730.0
dwhv59g,884owh,direct,1522385787.0
dwi31oi,dwhv59g,direct,1522393530.0
dwi3bm1,dwi31oi,direct,1522393823.0
dwi3h2i,dwi3bm1,direct,1522393983.0
dwi0mru,dwhv59g,direct,1522391084.0
dwi28bv,dwi0mru,direct,1522392684.0
dwi6pjt,dwi28bv,direct,1522397381.0
dwia27r,dwi6pjt,direct,1522400899.0
dwi0iho,dwhv59g,direct,1522390967.0
dwi1oee,dwhv59g,direct,1522392119.0
dwhuvus,884owh,direct,1522385557.0
dwi0jlf,dwhuvus,direct,1522390998.0
dwhw9hy,dwhuvus,direct,1522386839.0
dwikp2k,dwhw9hy,direct,1522413017.0
dwhwaq5,884owh,direct,1522386871.0
dwhylrd,dwhwaq5,direct,1522389071.0
dwi0wa5,dwhylrd,direct,1522391340.0
dwia241,dwi0wa5,direct,1522400896.0
dwidjkh,dwia241,direct,1522404614.0
dwie89v,dwidjkh,direct,
dwiug35,dwi0wa5,direct,1522432704.0
dwixweo,dwiug35,direct,1522440125.0
dwi2w3l,884owh,direct,1522393365.0
dwie32a,dwi2w3l,direct,1522405208.0
dwiqg00,dwi2w3l,direct,1522423026.0
dwiuqfz,dwiqg00,direct,1522433439.0
dwivnps,dwiuqfz,direct,1522435630.0
dwixpbj,dwivnps,direct,1522439782.0
dwiy35f,dwixpbj,direct,1522440454.0
dwiyri2,dwiy35f,direct,1522441548.0
dwize0u,dwiyri2,direct,1522442499.0
dwiyrt6,dwiy35f,direct,1522441562.0
dwivx9c,dwivnps,direct,1522436216.0
dwivyiy,dwivx9c,direct,1522436295.0
dwi3nxd,dwi2w3l,direct,1522394180.0
dwhuxav,884owh,direct,1522385591.0
dwibx2b,dwhuxav,direct,1522402867.0
dwhutzq,884owh,direct,1522385512.0
dwifhst,dwhutzq,direct,1522406767.0
dwiea44,dwhutzq,direct,1522405422.0
dwhvfbi,884owh,direct,1522386039.0
dwhv4l2,884owh,direct,1522385770.0
dwihhpe,884owh,direct,1522409071.0
dwii386,884owh,direct,1522409779.0
dwhxswf,884owh,direct,1522388294.0
dwhy89p,dwhxswf,direct,
dwi61w2,884owh,direct,1522396688.0
dwicvy3,884owh,direct,1522403894.0
dwijd50,884owh,direct,1522411312.0
dwigdch,884owh,direct,1522407760.0
dwiqohh,884owh,direct,1522423546.0
dwirm4e,884owh,direct,1522425713.0
dwilkb0,884owh,direct,1522414206.0
dwjmzol,dwilkb0,direct,1522466593.0
dwib34j,884owh,direct,1522401987.0
dwi1l2e,884owh,direct,1522392026.0
dwi33y5,dwi1l2e,direct,1522393597.0
dwij56a,dwi33y5,direct,1522411041.0
dwiq2f7,dwi1l2e,direct,
dwieosf,884owh,direct,1522405879.0
dwietdd,884owh,direct,1522406016.0
dwihh0u,884owh,direct,1522409049.0
dwi9ill,884owh,direct,1522400317.0
dwhukvz,884owh,direct,1522385290.0
dwi7hjd,884owh,direct,1522398200.0
dwii9sr,884owh,direct,1522409986.0
dwi5tjq,884owh,direct,1522396439.0
dwid43u,884owh,direct,1522404141.0
dwieugz,884owh,direct,1522406050.0
dwi7b0v,884owh,direct,1522398008.0
dwikzrm,884owh,direct,1522413417.0
dwiqj23,884owh,direct,1522423211.0
dwhye51,884owh,direct,1522388861.0
dwi3uho,dwhye51,direct,1522394367.0
dwhzie5,884owh,direct,1522389972.0
dwi3f0f,884owh,direct,1522393924.0
dwi9rgc,884owh,direct,1522400578.0
dwifxoo,884owh,direct,1522407256.0
dwipl4f,884owh,direct,1522421208.0
dwirx7l,884owh,direct,1522426452.0
dwiuov7,884owh,direct,1522433326.0
dwiwjty,884owh,direct,1522437563.0
dwj0pyo,884owh,direct,1522444376.0
dwj248y,884owh,direct,1522446130.0
dwjhjpb,884owh,direct,1522461288.0
dwipx6y,884owh,direct,1522421915.0
dwisrgk,dwipx6y,direct,1522428482.0
dwjd6rr,dwisrgk,direct,1522457198.0
dwk3ubf,dwjd6rr,direct,1522485412.0
dwhw6ek,884owh,direct,1522386757.0
dwhzb22,dwhw6ek,direct,1522389765.0
dwi12ho,dwhzb22,direct,1522391515.0
dwi34vi,884owh,direct,1522393625.0
dwi6l1q,884owh,direct,1522397249.0
dwi9kbw,dwi6l1q,direct,1522400369.0
dwj3o8g,dwi9kbw,direct,1522447901.0
dwj6zag,dwi9kbw,direct,1522451306.0
dwjd0sr,dwj6zag,direct,1522457043.0
dwi3yfh,884owh,direct,1522394481.0
dwi8w1u,884owh,direct,1522399650.0
dwifjqt,884owh,direct,1522406826.0
dwiqgdc,884owh,direct,
dwjypyh,88ed2g,direct,1522479200.0
dwk1zsr,88ed2g,direct,1522483143.0
dwk3z5a,dwk1zsr,direct,1522485575.0
dwjxzvy,88ebq0,direct,1522478351.0
dwjycal,88ebq0,direct,1522478755.0
dwiq796,888d25,direct,1522422501.0
dwiz4qn,dwiq796,direct,1522442110.0
dwj5ufl,dwiz4qn,direct,1522450166.0
dwjb68k,dwiq796,direct,1522455297.0
dwivpdp,888d25,direct,1522435733.0
dwiq1e3,888d25,direct,1522422163.0
dwirlb9,dwiq1e3,direct,1522425660.0
dwje5sf,dwirlb9,direct,1522458100.0
dwiu9lb,888d25,direct,1522432260.0
dwizo8q,888d25,direct,1522442916.0
dwiyotx,888d25,direct,1522441432.0
dwisb36,888d25,direct,1522427370.0
dwiwsyf,dwisb36,direct,1522438080.0
dwiy25c,dwiwsyf,direct,1522440405.0
dwjamge,dwiy25c,direct,1522454778.0
dwjnimr,dwiwsyf,direct,1522467113.0
dwixkio,dwisb36,direct,1522439543.0
dwj4k83,888d25,direct,1522448846.0
dwj8gur,888d25,direct,1522452743.0
dwipng9,888d25,direct,1522421344.0
dwjamag,888d25,direct,1522454773.0
dwjkpfu,888d25,direct,1522464326.0
dwkfyce,888d25,direct,1522501308.0
dwiwvt6,888d25,direct,1522438234.0
dwjcfrr,dwiwvt6,direct,1522456495.0
dwj1l78,888d25,direct,1522445491.0
dwj4cct,dwj1l78,direct,1522448613.0
dwjll0i,dwj4cct,direct,1522465181.0
dwj433w,dwj1l78,direct,1522448342.0
dwjchdr,dwj433w,direct,1522456537.0
dwjefbj,dwjchdr,direct,1522458348.0
dwjlpi1,dwjefbj,direct,1522465302.0
dwjhz9i,dwjefbj,direct,1522461696.0
dwisb4o,888d25,direct,1522427373.0
dwiylxy,dwisb4o,direct,1522441306.0
dwiueb9,dwisb4o,direct,1522432582.0
dwjkxkk,888d25,direct,1522464544.0
dwjsl9m,888d25,direct,1522472301.0
dwkx0h3,dwjsl9m,direct,1522535802.0
dwiunjg,888d25,direct,1522433235.0
dwjlw9g,dwiunjg,direct,1522465493.0
dwk4vc5,dwjlw9g,direct,1522486666.0
dwkljj9,88h988,direct,1522512834.0
dwkl32e,88h988,direct,1522511711.0
dwklr0d,88h988,direct,1522513357.0
dwkn4yd,88h988,direct,1522516992.0
dwk3xba,88boyp,direct,1522485513.0
dwkfnrr,88boyp,direct,1522500846.0
dwjco60,88boyp,direct,1522456714.0
dwjcxk8,dwjco60,direct,1522456959.0
dwjd7fl,dwjcxk8,direct,1522457216.0
dwjevao,dwjd7fl,direct,1522458768.0
dwjf3bs,dwjevao,direct,1522458981.0
dwjfio8,dwjf3bs,direct,1522459380.0
dwjfl8m,dwjf3bs,direct,1522459448.0
dwjgdw7,dwjfl8m,direct,1522460201.0
dwjh2f4,dwjgdw7,direct,1522460838.0
dwjhd1h,dwjh2f4,direct,1522461115.0
dwjhz0t,dwjhd1h,direct,1522461690.0
dwjdeu0,dwjcxk8,direct,1522457409.0
dwjfagf,dwjdeu0,direct,1522459166.0
dwjdsf4,dwjdeu0,direct,1522457759.0
dwje2e7,dwjdsf4,direct,1522458016.0
dwjea19,dwje2e7,direct,1522458212.0
dwjeg0h,dwjea19,direct,1522458367.0
dwjod95,dwje2e7,direct,1522467977.0
dwjpavk,dwjod95,direct,1522468922.0
dwjt9kq,dwjpavk,direct,1522473021.0
dwjtgax,dwjt9kq,direct,1522473221.0
dwjtqzj,dwjtgax,direct,1522473539.0
dwjfwkf,dwje2e7,direct,1522459742.0
dwjginn,dwjfwkf,direct,1522460325.0
dwjgtvu,dwjginn,direct,1522460616.0
dwjh3fg,dwjgtvu,direct,1522460865.0
dwjhfk6,dwjh3fg,direct,1522461181.0
_,dwjhfk6,direct,
dwjcyux,dwjcxk8,direct,1522456993.0
dwk3t8c,dwjco60,direct,1522485375.0
dwk4067,dwk3t8c,direct,1522485610.0
dwk4k4i,dwk3t8c,direct,1522486285.0
dwjf4of,dwjco60,direct,1522459018.0
dwjgp19,dwjf4of,direct,1522460490.0
dwjzfcz,dwjgp19,direct,1522480048.0
dwjzukn,dwjzfcz,direct,1522480553.0
dwk0jc4,dwjzukn,direct,1522481370.0
dwk1bkq,dwk0jc4,direct,1522482319.0
dwk1x0l,dwk1bkq,direct,1522483052.0
dwji4ts,dwjgp19,direct,1522461843.0
dwjyw6b,dwjgp19,direct,1522479408.0
dwjk1h6,dwjf4of,direct,1522463677.0
dwjz7z2,dwjk1h6,direct,1522479797.0
dwjg494,dwjco60,direct,1522459945.0
dwjhfqj,dwjg494,direct,1522461186.0
dwjz345,dwjhfqj,direct,1522479636.0
dwji0fw,dwjhfqj,direct,1522461728.0
dwjjscw,dwji0fw,direct,1522463430.0
dwjyxfz,dwjjscw,direct,1522479451.0
dwjz8en,dwjyxfz,direct,1522479812.0
dwjt66a,dwjjscw,direct,1522472918.0
